ip.proto,ipv6.nxt,frame.number,frame.time_relative,frame.len,frame.cap_len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.seq,mqtt.topic,mqtt.msgtype,mqtt.clientid,mqtt.disconnect.reason_code
"6",,"86","0.159182000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"109441",,,,
"6",,"87","0.160404000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"110809",,,,
"6",,"88","0.160426000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"112177",,,,
"6",,"89","0.161666000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"113545",,,,
"6",,"90","0.161690000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"114913",,,,
"6",,"91","0.162768000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"116281",,,,
"6",,"92","0.162788000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"117649",,,,
"6",,"93","0.164136000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"119017",,,,
"6",,"94","0.164157000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"120385",,,,
"6",,"95","0.165276000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"121753",,,,
"6",,"96","0.165298000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"123121",,,,
"6",,"97","0.166438000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"124489",,,,
"6",,"98","0.166461000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"125857",,,,
"6",,"99","0.167577000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"127225",,,,
"6",,"100","0.167600000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"128593",,,,
"6",,"101","0.168720000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"129961",,,,
"6",,"102","0.168747000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"131329",,,,
"6",,"103","0.168753000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"132697",,,,
"6",,"104","0.168759000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"134065",,,,
"6",,"105","0.169849000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"135433",,,,
"6",,"106","0.169872000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"136801",,,,
"6",,"107","0.170982000","1434","1434","00:d7:8f:6b:95:52","00:e1:00:00:0b:6d","130.225.254.116","143.93.190.252",,,"80","59527",,,"138169",,,,
